user_id,item_id
3752,0 1408 2700 1933 16 3349 1692 3367 1711 304
3753,1030 2311 528 146 2068 1304 1315 3365 942 2484
3754,530 3350 2070 534 1184 2466 44 175 945 1073
3755,2688 0 1039 1808 401 3349 2968 2470 2350 52
3756,772 1039 1551 146 3349 2327 1560 1057 3371 2350
3757,1551 1044 1303 3358 1956 1831 3501 1454 312 3000
3758,1543 1937 2194 146 3349 2968 1186 2297 2350 1583
3759,394 2194 1044 3349 793 3358 672 928 293 2342
3760,652 530 1436 1309 1439 1184 677 1193 3116 44
3761,132 1296 530 1300 534 796 3613 44 175 945
3762,129 1668 1928 267 528 2068 802 1315 176 1337
3763,320 2817 2273 35 2366 904 968 1868 2862 463
3764,1408 2054 1030 1933 146 36 169 2732 1583 183
3765,2564 1030 1551 146 3349 1454 1592 1211 3269 3142
3766,2564 2314 1811 1044 3349 2968 3358 680 169 1067
3767,2564 1030 1928 146 1560 796 1186 1316 36 829
3768,640 899 1039 1937 3349 2210 36 1831 3371 944
3769,640 1044 3349 2326 2968 2210 2980 2342 680 1067
3770,2054 1543 530 534 1560 1316 2474 44 175 945
3771,2688 132 1543 1039 1551 146 1303 796 3358 928
3772,1030 2314 398 1551 146 3349 2968 293 3371 1337
3773,640 2054 1303 2468 680 1067 1454 2993 563 1211
3774,2956 146 293 3371 942 2617 584 3528 201 3022
3775,640 1030 1545 1548 146 928 2980 3371 3000 452
3776,512 1030 1551 1937 146 3349 1303 1052 1315 3371
3777,1030 1551 146 1057 2732 3501 1211 457 204 3022
3778,128 1287 2827 1420 785 176 2614 1223 584 3529
3779,1546 1548 1551 146 2328 3628 3116 1454 3501 942
3780,530 1811 534 409 1950 1315 1831 44 2862 175
3781,2210 2757 2342 680 3529 2857 2603 1067 3053 3694
3782,3332 1546 1044 3358 1956 2342 680 169 2602 1067
3783,2688 2564 1030 1039 1551 146 293 2732 2617 2500
3784,2564 1030 2314 146 1304 1316 942 305 2617 318
3785,397 2194 2067 1044 2331 2342 680 2602 2603 1067
3786,1408 1030 1933 146 1304 2732 942 1223 201 1615
3787,131 140 153 32 1315 2342 1456 314 573 2370
3788,640 535 1304 2338 818 700 584 3529 457 331
3789,1543 1287 1548 1420 1811 1560 409 3358 928 1316
3790,146 3350 2327 1304 1831 2732 44 175 3013 201
3791,1543 1548 398 1551 146 793 3358 928 1316 293
3792,640 1030 146 1300 3358 1583 1848 201 2763 3663
3793,1543 1551 785 146 3349 3482 1950 36 2980 3501
3794,1937 1044 2326 2980 1956 2342 1831 680 169 1067
3795,772 1030 1548 1039 1551 146 2067 169 3501 2862
3796,2561 1030 1548 1549 146 1303 928 1573 3501 2862
3797,132 1030 146 3349 2980 52 1205 1337 2626 3013
3798,2688 530 534 922 44 175 945 1073 190 1997
3799,1668 2827 1420 1551 528 1303 1560 928 1316 2088
3800,132 644 1543 1803 796 1186 1315 36 1318 1323
3801,1551 3349 3358 2980 2342 3371 1454 1583 942 1337
3802,1548 146 3349 2470 1583 3131 2366 2500 201 3663
3803,1030 1551 146 3350 409 3358 1316 3501 1454 1583
3804,530 406 2070 534 1184 1315 936 44 175 945
3805,640 159 1920 2980 1956 2342 680 1640 1067 1868
3806,2956 534 1315 44 1583 175 945 1073 1205 3402
3807,16 1172 1044 2328 283 2980 2342 680 1067 183
3808,650 1044 3358 2342 680 1067 1454 2993 563 584
3809,2688 2054 2960 146 2076 543 942 201 1615 2768
3810,1030 2825 1548 528 401 146 796 928 2088 2224
3811,1928 1551 401 1811 2968 2335 2470 169 3501 2862
3812,132 1030 1543 1928 1548 1039 146 796 928 1186
3813,136 1551 3349 796 1279 2980 169 3501 1454 52
3814,3456 772 2828 1296 530 534 152 44 175 945
3815,2564 2956 530 1811 2067 534 1560 1831 44 175
3816,2176 3594 3340 2961 2335 1956 2855 169 1711 833
3817,512 2980 136 3529 2250 649 1454 1711 1583 2768
3818,640 2688 3349 1303 2968 3358 36 680 2990 1454
3819,1030 528 146 1686 1700 36 807 2730 2476 2611
3820,2564 146 36 2297 1831 3371 942 3390 1223 201
3821,1030 146 1315 36 44 175 2617 3013 3529 201
3822,2314 2186 3474 146 3220 3349 1560 2328 1186 1831
3823,146 3349 1304 2980 3371 942 3119 183 1337 1470
3824,1044 2968 543 2210 2980 680 2602 2603 2732 944
3825,1668 1030 1801 146 3349 1304 1052 3365 942 1456
3826,512 1030 146 2068 1304 1560 942 2376 201 3663
3827,2688 1039 146 3350 922 2076 1316 1831 2088 44
3828,2564 1543 10 530 534 36 44 175 945 1073
3829,527 146 1304 2342 3371 942 3119 1086 201 2256
3830,1030 1551 1811 3349 2327 1303 3358 36 3501 1454
3831,2564 779 530 534 36 44 813 2862 175 945
3832,1039 1937 1811 2326 1054 1956 3371 2603 2745 1211
3833,131 140 2067 153 32 36 2611 1079 829 320
3834,1783 1037 528 530 2068 534 2342 3111 44 175
3835,640 1560 1439 1700 44 3247 175 945 1073 1205
3836,1030 1551 2194 146 3350 2210 3116 3501 1583 1223
3837,524 527 2068 3349 3365 3371 2603 43 3256 1337
3838,1668 1030 146 2068 2980 183 3133 578 2370 2639
3839,512 146 2968 799 928 2210 2980 680 1067 2732
3840,2194 1044 2326 2968 1913 2331 3358 799 2336 2342
3841,1287 2827 1420 1422 2068 1315 2342 3501 2614 3133
3842,640 1545 1035 398 411 673 2342 1454 2993 311
3843,640 2564 1030 146 3349 36 3371 2862 3142 3529
3844,640 1287 1548 1420 1039 1303 3358 928 1583 2614
3845,2308 2054 530 2073 2208 1057 1315 44 175 945
3846,512 650 3600 530 534 1315 44 175 52 3256
3847,640 1548 1551 1303 3358 928 2338 3238 3501 2862
3848,132 523 1783 530 534 44 175 945 1073 2230
3849,1030 523 1548 1039 1551 146 153 36 169 942
3850,1543 1287 138 523 1420 2827 532 796 2862 2614
3851,640 146 534 2210 2468 44 942 175 451 584
3852,1030 1543 146 3349 36 169 3371 1223 3529 201
3853,899 2054 1039 1937 1811 3349 2199 2328 1057 2210
3854,138 1551 1811 1044 3358 928 1699 2980 2342 3371
3855,640 1030 3335 528 146 1044 3349 160 1454 1583
3856,524 3349 3358 160 1830 2603 312 1848 1216 3656
3857,16 3349 36 2980 2342 1831 680 1067 1454 2993
3858,1030 1039 146 530 1186 36 2603 44 1205 3638
3859,2688 1030 1039 146 3349 796 1186 3371 2862 3653
3860,1039 1937 2068 3349 1913 3231 2980 3371 2732 2603
3861,640 2194 1044 159 2980 2342 680 1067 1454 2993
3862,1039 785 146 3349 1304 2219 3116 3371 942 2222
3863,512 1408 650 1933 1304 44 942 3119 175 1337
3864,1668 3205 530 534 3365 44 942 175 945 2370
3865,1287 2827 1420 1422 1560 3358 1454 3119 2614 1337
3866,772 1808 146 534 1057 164 44 942 2862 2606
3867,1030 1039 1044 2331 3358 2210 2980 2342 680 1067
3868,1030 1543 779 1548 1551 3600 146 1303 1560 928
3869,1408 2564 1933 534 1560 1315 1316 44 175 945
3870,1044 3349 3358 2980 36 3238 1831 680 2603 1067
3871,3349 1303 3358 2980 1956 1454 1583 2993 3000 1216
3872,2050 1546 2194 2334 802 2980 1831 169 563 2485
3873,2054 1543 530 22 534 1316 3116 44 175 945
3874,512 1937 3474 3349 2338 293 1831 3371 2350 2354
3875,2564 2054 1287 1420 1315 1316 3501 2862 1454 2614
3876,1030 146 2067 1304 2210 2862 942 2366 2630 201
3877,3456 1783 3473 530 534 796 1186 44 175 945
3878,1543 1551 146 2327 1560 1178 3358 1057 3501 1454
3879,1030 1928 10 1551 146 796 36 2862 559 1614
3880,640 2048 3463 2315 1175 411 673 293 2342 1067
3881,0 132 401 146 3349 2335 2980 2470 2350 52
3882,146 1044 1300 3349 2980 3371 52 1848 3262 1858
3883,640 132 1030 146 44 175 584 201 79 3663
3884,1030 650 146 1560 3365 2342 3371 2484 201 3663
3885,2054 530 534 166 44 175 945 1073 3402 1615
3886,131 2054 140 153 32 933 1840 183 314 3390
3887,1543 3597 1039 530 3350 406 44 2862 1583 945
3888,2564 1551 146 3349 2968 1057 36 2603 2993 2745
3889,640 649 1425 1054 799 169 1078 1215 2626 1480
3890,1410 1543 1293 1551 2338 936 44 3501 175 707
3891,530 534 166 1193 44 945 1073 833 583 3402
3892,514 1928 1560 31 1316 36 2982 184 2620 3013
3893,640 1030 146 1304 160 942 1848 3000 1858 3656
3894,1030 1798 146 20 1304 165 942 1583 183 201
3895,1546 523 146 1303 928 1186 2210 36 3501 1454
3896,1921 3473 3349 2968 3358 1831 1583 2993 563 1471
3897,132 1030 146 3105 36 2611 3125 1205 1590 1079
3898,2688 1030 1551 146 928 1315 169 2603 1454 3013
3899,1030 1543 2828 146 28 36 3638 3013 1223 3663
3900,1543 1551 785 3350 1303 2968 3227 2076 1316 3501
3901,1166 271 1425 2974 3107 2470 1190 43 3382 573
3902,131 2956 140 1811 153 922 32 37 314 3646
3903,1551 3358 36 1960 3501 1454 1583 944 52 183
3904,1668 650 530 534 1560 44 175 945 1073 183
3905,1543 146 922 3358 2603 2732 3371 942 569 3142
3906,0 3205 650 2068 3349 1692 1956 2980 1961 2350
3907,2054 1655 3597 657 3345 534 166 44 175 945
3908,256 2817 2692 1928 1551 2709 3227 2466 1186 36
3909,640 904 148 2967 1303 2210 1583 3131 2877 968
3910,1290 524 143 3090 2068 1300 2840 800 2593 1699
3911,2054 1030 2956 530 534 1316 2732 44 2862 175
3912,1676 527 405 790 167 1963 2732 1336 3402 467
3913,2956 1296 401 1811 2327 922 1439 1057 2862 945
3914,1039 1551 146 2067 3358 3371 1454 1583 2617 3272
3915,640 3473 2326 2968 3358 2210 2980 1831 169 2993
3916,1808 3349 2326 663 2968 3227 2603 2732 2350 2993
3917,1044 3349 2210 36 2980 2342 1831 680 1067 1454
3918,1800 1296 1439 2465 933 44 945 1205 1851 3402
3919,640 1030 2314 146 1315 3501 2862 2617 2502 3142
3920,1296 534 1436 796 44 1583 944 945 1848 3142
3921,3205 527 530 534 2342 44 175 945 1073 1337
3922,1030 1551 528 146 3358 802 3133 1086 2370 1475
3923,1030 1044 1303 3358 2210 680 1067 1454 2993 563
3924,146 1956 3371 942 176 3511 183 189 201 3663
3925,2784 1830 904 968 1354 971 2606 463 1583 2931
3926,1030 146 2067 3349 3358 543 2210 169 2857 2732
3927,640 2054 1030 146 409 2076 1079 829 1615 2128
3928,1030 1543 1551 146 152 1186 169 1454 3151 3663
3929,1296 530 534 1186 1315 36 44 1583 175 945
3930,530 2580 534 409 1436 2732 44 175 945 1590
3931,640 2688 2067 3349 2326 1315 2980 680 1067 1454
3932,649 2314 2326 1913 1054 1583 1078 1215 2757 3022
3933,0 1039 2327 2968 3358 1186 36 3371 2350 944
3934,1548 1551 1044 793 3358 928 3501 1454 1583 563
3935,0 401 3349 1315 2980 936 3371 2732 52 182
3936,833 1186 3331 1464 1289 2281 3594 1100 877 3227
3937,772 1543 1551 146 1177 2331 1186 2603 3501 2488
3938,2688 772 1030 401 146 2067 1304 1946 36 942
3939,640 899 3349 2328 2468 1316 1831 2350 52 1341
3940,0 1408 1933 1039 278 3228 1315 1059 1449 1328
3941,2688 1921 3332 2326 3358 2342 680 1067 1583 2993
3942,640 0 398 3349 3358 2468 1831 2602 2350 1711
3943,2688 530 1811 534 36 44 3501 2862 175 945
3944,640 1044 36 2468 680 2603 1067 1454 2993 563
3945,2054 530 534 931 1831 44 1711 945 1073 1205
3946,2564 1030 1039 146 44 175 3653 3013 3663 3409
3947,3473 2067 3349 2968 3358 2980 680 169 3371 2993
3948,640 1030 146 2980 942 2366 584 3529 201 3022
3949,1030 146 1560 1315 3365 942 1337 186 2370 1223
3950,1030 136 1548 1551 146 3358 2210 36 169 1454
3951,1030 1543 1551 1039 146 2067 796 3501 2862 944
3952,644 2054 1543 1803 1811 2840 928 1831 1323 2862
3953,772 2534 2630 971 1868 463 379 148 2911 1303
3954,640 16 1044 283 2331 3358 36 680 1067 1454
3955,146 1045 1316 2980 942 451 3013 2630 584 201
3956,1030 146 3476 1950 2210 2088 2603 44 2862 2224
3957,772 2054 534 1186 2210 3501 1583 945 1205 2745
3958,2402 2210 69 1030 1223 201 138 3051 2903 1583
3959,1030 146 409 3358 1454 1583 819 183 3133 1223
3960,2564 1030 1543 146 2611 1079 829 3390 3013 3663
3961,1030 146 1304 1316 2470 1960 169 942 3013 201
3962,131 2564 140 528 1811 2581 153 32 2853 1831
3963,2688 772 1295 1551 146 796 36 3501 454 457
3964,1030 534 922 2466 44 175 945 1073 1205 1463
3965,1928 1551 409 928 1831 3501 2617 69 3272 457
3966,406 2327 1436 1439 2470 2603 175 945 1073 1205
3967,640 1030 146 3349 1057 2474 942 190 2501 2757
3968,2817 1808 530 2709 534 36 1316 2470 169 44
3969,1543 1044 2968 3358 36 1960 680 1067 1454 2993
3970,3338 146 2968 2342 169 2603 2350 1454 52 584
3971,2688 131 140 526 1039 153 32 1316 3369 2987
3972,523 3212 530 534 152 28 421 44 175 945
3973,3331 2308 3594 790 1059 2470 1449 2732 1583 1711
3974,640 146 3349 2210 293 2603 3371 2630 3663 208
3975,1551 1937 160 2980 1454 1583 2993 52 584 463
3976,2564 1030 1548 146 1303 3358 928 169 2732 3382
3977,640 3203 16 2067 1560 2468 2602 52 1594 1471
3978,1030 1039 146 3349 1186 1316 36 2470 3371 3501
3979,1543 1551 271 3349 1303 2968 1180 3358 3371 1583
3980,1543 530 534 1560 1315 44 2862 175 945 1073
3981,1287 2700 1551 1304 3358 3372 3501 942 176 183
3982,1030 146 3349 2210 2862 1583 3013 3663 3153 2903
3983,640 0 2054 3349 1560 152 3227 3362 2732 44
3984,3463 398 1039 1809 1044 3358 2342 680 1067 1454
3985,132 530 406 3350 790 534 3227 44 175 945
3986,0 1937 3349 2980 3365 52 183 1471 2768 467
3987,772 1287 1300 1303 1560 793 1913 3358 928 3501
3988,2054 1039 1551 1809 146 3358 3501 1454 1211 2757
3989,1030 1543 146 1304 1316 942 2617 3390 3013 3656
3990,138 398 785 1809 1044 293 2342 680 1067 2222
3991,1030 1543 12 146 1304 2210 2862 1583 942 1592
3992,8 13 2960 27 30 33 1315 37 1456 49
3993,779 2828 1548 1551 146 1303 3358 2847 928 36
3994,1551 3349 1303 2968 796 1186 680 1067 1454 2993
3995,1551 146 790 1304 36 169 3628 3501 942 2630
3996,2688 146 3350 2327 1304 1316 942 2611 1079 584
3997,132 530 20 534 165 169 3628 44 942 175
3998,1536 512 0 3594 663 2335 1059 1961 1449 2603
3999,2817 132 2054 1030 1551 146 1177 2335 2502 1223
4000,1030 146 3358 2980 942 2488 2630 3529 201 1615
4001,512 1044 3358 159 2210 680 1067 2993 563 1337
4002,1551 528 1303 3358 2980 3501 1454 1583 1216 584
4003,772 2564 1551 146 2067 3358 928 3501 1583 1711
4004,512 2054 1030 3215 146 3349 922 2603 52 1211
4005,1030 146 1300 1304 160 2338 2980 942 1858 584
4006,1408 3227 1826 1315 1831 1449 2862 177 833 452
4007,1548 1044 1560 3358 928 2980 680 2603 1067 2993
4008,3473 2067 1044 3349 3358 1831 680 1067 1583 2993
4009,640 2688 3349 2968 3105 1186 1279 3371 2993 52
4010,2564 530 534 1831 169 44 2862 175 945 1073
4011,1030 146 3349 2980 3365 1337 2370 452 2774 2903
4012,2688 1030 1551 146 1303 796 1315 1316 2603 1583
4013,530 534 1184 1315 2980 37 3116 44 175 1840
4014,1548 398 1551 2960 1937 528 2327 928 680 3501
4015,1551 528 1044 3349 36 1583 52 1848 1216 1858
4016,1 2 4 6 1543 9 14 18 25 169
4017,524 527 528 3349 1913 3358 2342 3371 1456 3256
4018,1543 523 1166 1039 146 36 169 3371 2988 3501
4019,1536 3489 617 3594 2732 204 3022 1070 3696 1298
4020,2210 515 2980 2626 3234 1956 584 680 1640 1067
4021,1543 1039 1551 146 1560 3358 1315 2732 3501 2862
4022,1033 12 13 20 3352 30 33 37 168 1192
4023,1037 3600 530 534 44 174 175 945 1073 1337
4024,2980 3238 2630 2314 2603 3371 3694 1039 2256 1617
4025,771 1039 1551 3349 3358 2980 2342 2732 3501 1454
4026,530 22 534 1436 36 169 44 175 945 1073
4027,640 2688 398 2067 1044 2326 2968 2468 2980 680
4028,2054 1296 530 406 3350 1688 1560 1316 2732 44
4029,1543 530 406 534 1315 44 2862 175 945 1073
4030,3474 146 1560 1315 2342 2602 2732 2993 1471 1223
4031,2688 3332 772 1548 1039 1551 3349 3358 928 2210
4032,640 512 1030 2313 2314 3594 1039 146 2968 169
4033,640 1548 1551 146 2968 928 1316 36 2980 2297
4034,1568 2817 514 3013 1638 904 3529 618 2922 968
4035,2314 3215 16 1044 3349 2331 3358 680 1067 2993
4036,512 1030 1543 146 44 175 1590 2745 1858 3142
4037,2054 1543 1030 146 3349 283 3358 183 1337 2370
4038,132 530 534 2327 152 3105 37 2732 44 175
4039,644 1928 1803 401 146 928 1316 3377 310 950
4040,1920 1030 3463 2186 398 146 1560 2468 1831 52
4041,512 1030 1296 146 1304 1057 674 942 3382 1592
4042,132 2054 2828 1811 534 1057 2732 44 175 945
4043,1030 146 1811 3238 52 3529 201 463 1615 3663
4044,0 2186 146 3349 1315 37 52 1471 583 584
4045,1030 1044 3349 2331 3358 2210 36 2342 680 2603
4046,132 2828 530 2067 534 28 1186 44 175 945
4047,2817 3349 283 36 2980 1583 2745 1211 198 584
4048,1030 1039 146 1304 3101 1186 1956 942 1583 584
4049,640 3335 530 534 160 2980 44 175 945 1073
4050,3463 1287 2827 1420 785 3358 2468 293 1454 563
4051,2564 1543 1928 138 2827 1420 1551 2580 406 1828
4052,131 140 153 32 1186 3125 1205 3638 184 314
4053,131 2054 140 153 32 1057 37 3116 309 314
4054,0 3327 2980 3013 1223 1543 3529 1831 138 1337
4055,1668 1030 2311 650 146 1560 802 2342 942 201
4056,146 3349 36 3501 1454 2993 2366 457 3022 463
4057,2688 512 1410 132 1551 3473 3349 1913 936 2091
4058,1668 1030 1548 528 146 928 1828 1590 707 3663
4059,530 406 534 796 2076 44 175 945 1073 2110
4060,512 1551 1912 534 2857 44 3501 175 2488 3131
4061,528 146 534 1689 1948 37 3501 945 829 2110
4062,1543 1287 2314 1420 1551 2602 3501 2614 1337 1223
4063,2817 12 530 534 1315 2732 44 1583 175 945
4064,899 398 2194 3349 2199 2328 3238 1831 563 52
4065,1030 650 1420 1551 1303 3358 2980 293 3501 2222
4066,640 772 530 534 28 36 44 175 945 1073
4067,2054 530 534 2327 1315 44 175 945 1073 2365
4068,2564 1030 146 3349 36 2980 169 707 1223 463
4069,146 2327 1304 1057 942 309 2745 2500 201 3022
4070,1543 534 1315 44 2862 175 1840 945 1073 1205
4071,131 132 2054 140 152 153 32 2470 314 322
4072,640 1287 2827 1420 3597 3358 928 1831 1454 2614
4073,640 1030 146 2205 3358 802 1454 1086 2757 1868
4074,640 2688 1248 353 2980 2630 2342 198 2314 331
4075,2054 530 1811 534 2732 44 942 175 945 3131
4076,2308 2314 146 1811 1304 3482 3365 1960 942 175
4077,131 132 140 1177 32 1315 2732 314 322 323
4078,1543 1296 530 534 674 36 44 1711 175 945
4079,1410 1668 3205 1030 146 1315 3365 2342 936 3371
4080,1536 0 517 3594 1808 2968 3227 2587 2980 1070
4081,1668 528 530 534 44 942 175 945 573 201
4082,1033 12 13 20 27 30 33 37 49 182
4083,530 534 152 37 3116 44 942 1583 175 945
4084,1030 1044 2980 2342 680 2603 1067 2993 563 1211
4085,2956 1296 2709 534 1057 1186 2466 169 44 175
4086,2273 772 2534 904 3529 968 1868 2862 463 3022
4087,640 2194 3358 2342 680 1067 3501 1454 2993 563
4088,0 146 147 1172 2709 2968 922 36 3532 3663
4089,2054 1030 528 146 1316 44 175 2617 1858 3013
4090,146 3349 1560 1315 936 3371 52 2110 2500 983
4091,2308 2054 1296 530 1436 1831 2602 2474 3628 44
4092,1030 3600 146 2068 1304 2342 942 183 1337 201
4093,1546 2194 1172 293 1711 1583 1211 2626 1861 198
4094,2564 1030 1551 785 146 293 3501 2617 3013 584
4095,1425 2326 1690 3110 43 1197 569 3388 1736 1354
4096,2054 530 406 44 175 945 1073 1205 184 966
4097,2564 146 2067 530 2581 534 36 2603 44 2862
4098,1543 146 1045 2581 1304 1186 2853 942 188 3013
4099,1044 1303 2968 3358 1831 3501 1454 1583 2993 1078
4100,640 644 1950 1323 2862 310 1207 950 2617 1223
4101,2564 146 3349 1304 2210 169 3371 942 2757 201
4102,530 790 534 37 2732 44 175 945 1073 1205
4103,2564 1030 146 3358 928 169 1454 2366 3269 3663
4104,1928 1548 1551 1303 928 1916 3501 2862 707 457
4105,2564 1315 36 44 175 945 1073 1205 1592 966
4106,146 1811 1304 1831 2732 942 2862 1583 201 3022
4107,2314 1551 1044 3358 36 2342 680 2602 1067 1454
4108,131 12 140 1811 790 2327 153 922 32 2732
4109,2688 2050 1546 3215 159 2979 1583 1328 2480 563
4110,512 1668 1030 2311 146 1304 2342 942 3119 3256
4111,1543 904 148 1303 1560 2967 922 36 169 2603
4112,640 1543 1186 2468 293 2342 1831 680 1067 2732
4113,646 524 398 1937 146 3349 2210 293 2297 2603
4114,2688 136 2956 146 3349 1304 1186 2602 942 2350
4115,640 2186 1035 283 411 680 1067 1454 311 2626
4116,1792 1287 523 779 1420 1551 793 3358 928 3501
4117,1030 1039 1551 146 2067 22 3358 3013 2630 3142
4118,2564 3335 530 534 3628 44 945 1073 1205 1463
4119,1792 2314 1551 146 3349 1304 543 942 1592 2501
4120,3594 1039 2587 1437 1186 421 1961 1069 1593 1084
4121,928 2757 2342 615 680 1640 2186 1548 2222 1454
4122,1551 146 2068 1303 3358 1315 3371 429 1454 3501
4123,2564 2054 1030 146 530 1315 1316 2732 44 2862
4124,1054 3107 1190 3382 2745 2874 1215 2245 1100 3155
4125,772 1548 1551 2327 1303 3358 928 3371 3501 1454
4126,2688 640 1030 1543 3473 146 2067 3349 169 2603
4127,2308 1655 1678 1811 534 1315 1193 44 175 945
4128,2054 1543 530 534 1057 44 175 945 1073 2885
4129,512 2564 146 2328 2862 942 1454 52 1223 201
4130,2054 1543 779 530 534 2091 44 175 945 1073
4131,1920 528 3358 159 1831 312 1210 1984 584 3656
4132,640 2314 1039 1044 3358 1831 680 3371 2732 1067
4133,2564 2570 12 146 530 534 922 1057 44 175
4134,1668 530 534 1315 44 175 945 1073 438 1736
4135,3594 2063 1808 3227 2335 2592 1449 177 1464 1723
4136,771 136 1551 146 1303 922 2331 3358 928 169
4137,640 2688 1551 146 3349 2968 3358 2297 3371 3269
4138,772 1030 1551 146 1303 3358 3501 1454 457 3409
4139,640 524 1039 2194 1811 2210 2980 1831 3371 52
4140,1030 146 2709 1946 796 1439 2210 942 1592 2500
4141,2688 1030 1543 146 796 928 2611 1079 2488 320
4142,1536 899 1937 2194 3349 2328 1831 2350 3005 189
4143,1030 1551 146 1303 3358 928 1186 1316 3501 1454
4144,2564 1543 146 3349 1831 3371 2732 2350 1337 1341
4145,1920 159 2210 293 680 1067 2993 1210 1086 2626
4146,96 1920 2980 2564 1510 1223 2468 680 1640 1067
4147,2947 2564 1030 1548 146 2328 28 928 3365 944
4148,2054 652 1296 530 406 534 3367 44 175 945
4149,1551 528 1300 1303 2968 3358 2980 3501 1454 2993
4150,2564 1543 534 1315 44 1583 175 561 945 1073
4151,146 3349 1304 1057 931 2980 3113 942 1216 201
4152,640 1548 1551 528 1303 409 3358 928 3501 1454
4153,2688 2564 1030 779 146 1303 1186 3501 1223 457
4154,512 3349 2199 283 1956 680 1067 2350 1711 563
4155,3349 534 1315 166 44 175 1840 945 52 1337
4156,1548 534 1439 1057 175 945 1720 1851 573 3653
4157,3597 1296 1811 1184 44 175 1840 945 1073 947
4158,1039 146 169 2732 942 1211 201 3663 3153 2646
4159,530 534 44 175 945 1073 1205 184 1223 3418
4160,2817 1678 1296 530 1057 3367 44 175 945 1205
4161,2054 1030 2314 146 1304 2210 201 3022 3663 208
4162,779 530 534 796 36 44 175 945 2230 573
4163,514 2953 530 534 796 31 44 2862 175 945
4164,1044 3349 1560 2331 2342 680 1067 2862 1454 2993
